Step,Action,Reasoning,Observation,Reward,Done
0,search,,"message:


language observation:
vertical wall far east and west
horizontal wall near north, northeast, and northwest
horizontal wall very near southeast, south, and southwest

cursor:
Yourself a priest
(x=36, y=9)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....@.....|                                     
                              |............                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
1,southwest,,"message:


language observation:
doorway far east
dark area far east
horizontal wall near north, northeast, and northwest
vertical wall near west
stairs up adjacent northeast
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a priest
(x=35, y=10)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....<.....|                                     
                              |....@.......                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
2,east,,"message:


language observation:
doorway far east
dark area far east
vertical wall far west
horizontal wall near north, northeast, and northwest
stairs up adjacent north
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a priest
(x=36, y=10)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....<.....|                                     
                              |.....@......                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
3,open,,"message:
In what direction?

language observation:
doorway far east
dark area far east
vertical wall far west
horizontal wall near north, northeast, and northwest
stairs up adjacent north
horizontal wall adjacent southeast, south, and southwest

cursor:

(x=19, y=0)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....<.....|                                     
                              |.....@......                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
4,north,,"message:
You see no door there.

language observation:
doorway far east
dark area far east
vertical wall far west
horizontal wall near north, northeast, and northwest
stairs up adjacent north
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a priest
(x=36, y=10)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....<.....|                                     
                              |.....@......                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
5,southwest,,"message:
It's a wall.

language observation:
doorway far east
dark area far east
vertical wall far west
horizontal wall near north, northeast, and northwest
stairs up adjacent north
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a priest
(x=36, y=10)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....<.....|                                     
                              |.....@......                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
6,search,,"message:


language observation:
doorway far east
dark area far east
vertical wall far west
horizontal wall near north, northeast, and northwest
stairs up adjacent north
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a priest
(x=36, y=10)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....<.....|                                     
                              |.....@......                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
7,east,,"message:


language observation:
dark area far east
vertical wall far west
horizontal wall near north, northeast, and northwest
doorway near east
horizontal wall adjacent southeast, south, and southwest
stairs up adjacent northwest

cursor:
Yourself a priest
(x=37, y=10)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....<.....|                                     
                              |......@.....                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
8,northwest,,"message:


language observation:
vertical wall far east and west
horizontal wall near north, northeast, and northwest
horizontal wall very near southeast, south, and southwest

cursor:
Yourself a priest
(x=36, y=9)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....@.....|                                     
                              |............                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
9,north,,"message:


language observation:
vertical wall far east and west
horizontal wall near southeast, south, and southwest
horizontal wall very near north, northeast, and northwest
stairs up adjacent south

cursor:
Yourself a priest
(x=36, y=8)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |.....@.....|                                     
                              |.....<.....|                                     
                              |............                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
10,south,,"message:


language observation:
vertical wall far east and west
horizontal wall near north, northeast, and northwest
horizontal wall very near southeast, south, and southwest

cursor:
Yourself a priest
(x=36, y=9)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....@.....|                                     
                              |............                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
11,east,,"message:


language observation:
vertical wall far west
horizontal wall near north, northeast, and northwest
vertical wall near east
horizontal wall very near southeast, south, and southwest
stairs up adjacent west

cursor:
Yourself a priest
(x=37, y=9)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                              -------------                                     
                              |...........|                                     
                              |...........|                                     
                              |.....<@....|                                     
                              |............                                     
                              -------------                                     
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Aspirant             St:10 Dx:10 Co:18 In:11 Wi:18 Ch:11 Lawful S:0   
Dlvl:1 $:0 HP:14(14) Pw:8(8) AC:7 Xp:1/0                                        

",0.0,False
