Step,Action,Reasoning,Observation,Reward,Done
0,Move West,,"You see:
- grass 1 steps to your west
- tree 3 steps to your west
- cow 7 steps to your south-east

You face grass at your front.",0.0,False
1,Move North,,"You see:
- grass 1 steps to your west
- tree 4 steps to your north-west

You face grass at your front.",0.0,False
2,Move West,,"You see:
- grass 1 steps to your west
- tree 3 steps to your north-west

You face grass at your front.",0.0,False
3,Do,,"You see:
- grass 1 steps to your west
- tree 3 steps to your north-west

You face grass at your front.",0.0,False
4,Move North,,"You see:
- grass 1 steps to your west
- tree 2 steps to your west

You face grass at your front.",0.0,False
5,Do,,"You see:
- grass 1 steps to your west
- tree 2 steps to your west

You face grass at your front.",0.0,False
6,Move North,,"You see:
- grass 1 steps to your west
- tree 2 steps to your west

You face grass at your front.",0.0,False
7,Move East,,"You see:
- grass 1 steps to your west
- tree 3 steps to your west

You face grass at your front.",0.0,False
8,Move North,,"You see:
- grass 1 steps to your west
- tree 3 steps to your north-east
- cow 3 steps to your north

You face grass at your front.",0.0,False
9,Do,,"You see:
- grass 1 steps to your west
- tree 3 steps to your north-east
- cow 3 steps to your north

You face grass at your front.",1.0,False
10,Move North,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 2 steps to your north

You face grass at your front.",0.0,False
11,Place Table,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 2 steps to your north

You face grass at your front.",0.0,False
12,Place Plant,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 2 steps to your north
- plant 1 steps to your north

You face plant at your front.",1.0,False
13,Move North,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 3 steps to your north
- plant 1 steps to your north

You face plant at your front.",0.0,False
14,Make Wood Sword,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 3 steps to your north
- plant 1 steps to your north

You face plant at your front.",0.0,False
15,Make Wood Sword,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 3 steps to your north
- plant 1 steps to your north

You face plant at your front.",0.0,False
16,Move North,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 2 steps to your north

You face grass at your front.",0.0,False
17,Sleep,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 2 steps to your north

You face grass at your front.",0.0,False
18,Do,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 2 steps to your north

You face grass at your front.",0.0,False
19,Do,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 3 steps to your north-west

You face grass at your front.",0.0,False
20,Make Wood Sword,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 2 steps to your north

You face grass at your front.",0.0,False
21,Make Wood Sword,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 3 steps to your north

You face grass at your front.",0.0,False
22,Do,,"You see:
- grass 1 steps to your west
- tree 2 steps to your east
- cow 2 steps to your north

You face grass at your front.",0.0,False
23,Move North,,"You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 1 steps to your north

You face cow at your front.",0.0,False
24,Make Wood Sword,,"You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your north-west

You face grass at your front.",0.0,False
25,Move East,,"You see:
- grass 1 steps to your west
- tree 2 steps to your south-east
- cow 3 steps to your north-west

You face grass at your front.",0.0,False
26,Place Stone,,"You see:
- grass 1 steps to your west
- tree 2 steps to your south-east
- cow 3 steps to your north-west

You face grass at your front.",0.0,False
27,Make Wood Sword,,"You see:
- grass 1 steps to your west
- tree 2 steps to your south-east
- cow 3 steps to your north-west

You face grass at your front.",0.0,False
28,Make Wood Sword,,"You see:
- grass 1 steps to your west
- tree 2 steps to your south-east
- cow 3 steps to your north-west

You face grass at your front.",0.0,False
29,Move East,,"You see:
- grass 1 steps to your west
- tree 1 steps to your south
- cow 3 steps to your north-west

You face grass at your front.",0.0,False
30,Do,,"You see:
- grass 1 steps to your west
- tree 1 steps to your south
- cow 4 steps to your north-west

You face grass at your front.",0.0,False
31,Move North,,"You see:
- grass 1 steps to your west
- tree 2 steps to your north
- cow 3 steps to your west

You face grass at your front.",0.0,False
32,Do,,"You see:
- grass 1 steps to your west
- tree 2 steps to your north
- cow 2 steps to your west

You face grass at your front.",0.0,False
33,Make Wood Sword,,"You see:
- grass 1 steps to your west
- tree 2 steps to your north
- cow 2 steps to your west

You face grass at your front.",0.0,False
34,Do,,"You see:
- grass 1 steps to your west
- tree 2 steps to your north
- cow 3 steps to your west

You face grass at your front.",0.0,False
35,Move West,,"You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your west

You face grass at your front.",0.0,False
36,Make Wood Sword,,"You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your west

You face grass at your front.",0.0,False
37,Sleep,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your west

You face grass at your front.",0.0,False
38,Make Stone Pickaxe,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your north
- tree 3 steps to your north-west
- cow 1 steps to your west

You face cow at your front.",0.0,False
39,Move North,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your north
- tree 3 steps to your north-west
- cow 1 steps to your west

You face cow at your front.",0.0,False
40,Do,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your north
- tree 3 steps to your north-west
- cow 1 steps to your west

You face cow at your front.",0.0,False
41,Noop,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your north
- tree 3 steps to your north-west
- cow 1 steps to your west

You face cow at your front.",0.0,False
42,Sleep,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your north
- tree 3 steps to your north-west
- cow 1 steps to your west

You face cow at your front.",0.0,False
43,Move North,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your west

You face grass at your front.",0.0,False
44,Do,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your west

You face grass at your front.",0.0,False
45,Noop,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 2 steps to your west

You face grass at your front.",0.0,False
46,Do,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 3 steps to your west

You face grass at your front.",0.0,False
47,Noop,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 3 steps to your west

You face grass at your front.",0.0,False
48,Move West,,"You are sleeping, and will not be able take actions until energy is full.



You see:
- grass 1 steps to your west
- tree 3 steps to your north-west
- cow 3 steps to your west

You face grass at your front.",0.0,False
49,Move West,,"You see:
- grass 1 steps to your west
- tree 2 steps to your north-west
- cow 2 steps to your west

You face grass at your front.",1.0,False
50,Move West,,"You see:
- grass 1 steps to your west
- tree 1 steps to your north
- cow 2 steps to your south-west

You face grass at your front.",0.0,False
51,Do,,"You see:
- grass 1 steps to your west
- tree 1 steps to your north
- cow 2 steps to your south-west

You face grass at your front.",0.0,False
52,Place Plant,,"You see:
- grass 1 steps to your south
- tree 1 steps to your north
- cow 2 steps to your south-west
- plant 1 steps to your west

You face plant at your front.",0.0,False
53,Do,,"You see:
- grass 1 steps to your west
- tree 1 steps to your north
- cow 2 steps to your south-west

You face grass at your front.",0.0,False
54,Move North,,"You see:
- grass 1 steps to your west
- tree 1 steps to your north
- cow 3 steps to your south-west

You face tree at your front.",0.0,False
55,Do,,"You see:
- grass 1 steps to your west
- tree 2 steps to your west
- cow 3 steps to your south-west

You face grass at your front.",1.0,False
56,Make Wood Sword,,"You see:
- grass 1 steps to your west
- tree 2 steps to your west
- cow 4 steps to your south-west

You face grass at your front.",0.0,False
57,Move West,,"You see:
- grass 1 steps to your south
- tree 1 steps to your west
- cow 2 steps to your south-west

You face tree at your front.",0.0,False
58,Move East,,"You see:
- grass 1 steps to your west
- tree 2 steps to your west
- cow 4 steps to your south-west

You face grass at your front.",0.0,False
59,Move East,,"You see:
- grass 1 steps to your west
- tree 3 steps to your west
- cow 5 steps to your south-west

You face grass at your front.",0.0,False
