Step,Action,Reasoning,Observation,Reward,Done
0,Move North,,"You see:
- grass 1 steps to your west
- cow 3 steps to your north-west

You face grass at your front.",0.0,False
1,Move North,,"You see:
- grass 1 steps to your west
- cow 2 steps to your west

You face grass at your front.",0.0,False
2,Move West,,"You see:
- grass 1 steps to your west
- sand 6 steps to your north-west
- tree 5 steps to your south-west
- cow 2 steps to your south-west

You face grass at your front.",0.0,False
3,Do,,"You see:
- grass 1 steps to your north
- sand 6 steps to your north-west
- tree 5 steps to your south-west
- cow 1 steps to your west

You face cow at your front.",0.0,False
4,Move West,,"You see:
- grass 1 steps to your north
- sand 6 steps to your north-west
- tree 5 steps to your south-west
- cow 1 steps to your west

You face cow at your front.",0.0,False
5,Make Wood Sword,,"You see:
- grass 1 steps to your west
- sand 6 steps to your north-west
- tree 5 steps to your south-west
- cow 2 steps to your north-west

You face grass at your front.",0.0,False
6,Move North,,"You see:
- grass 1 steps to your north
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 1 steps to your west

You face grass at your front.",0.0,False
7,Move West,,"You see:
- grass 1 steps to your west
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 2 steps to your west

You face grass at your front.",0.0,False
8,Do,,"You see:
- grass 1 steps to your north
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 1 steps to your west

You face cow at your front.",0.0,False
9,Do,,"You see:
- grass 1 steps to your west
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 2 steps to your south-west

You face grass at your front.",0.0,False
10,Do,,"You see:
- grass 1 steps to your north
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 1 steps to your west

You face cow at your front.",0.0,False
11,Do,,"You see:
- grass 1 steps to your north
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 1 steps to your west

You face cow at your front.",0.0,False
12,Make Wood Sword,,"You see:
- grass 1 steps to your west
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 2 steps to your west
- skeleton 6 steps to your north-east

You face grass at your front.",0.0,False
13,Make Wood Sword,,"You see:
- grass 1 steps to your west
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 2 steps to your west
- skeleton 6 steps to your north-east

You face grass at your front.",0.0,False
14,Make Wood Sword,,"You see:
- grass 1 steps to your west
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 2 steps to your west
- skeleton 5 steps to your north-east

You face grass at your front.",0.0,False
15,Make Wood Sword,,"You see:
- grass 1 steps to your west
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 2 steps to your west
- skeleton 5 steps to your north-east
- arrow 4 steps to your north-east

You face grass at your front.",0.0,False
16,Place Table,,"You see:
- grass 1 steps to your west
- path 7 steps to your north-east
- sand 5 steps to your north-west
- tree 6 steps to your south-west
- coal 6 steps to your north-east
- cow 3 steps to your west
- skeleton 5 steps to your north-east
- arrow 3 steps to your north-east

You face grass at your front.",0.0,False
17,Move West,,"You see:
- water 5 steps to your north-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 5 steps to your south-west
- coal 7 steps to your north-east
- cow 2 steps to your west
- arrow 3 steps to your north-east

You face grass at your front.",0.0,False
18,Do,,"You see:
- water 5 steps to your north-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 5 steps to your south-west
- coal 7 steps to your north-east
- cow 2 steps to your west
- skeleton 6 steps to your north-east
- arrow 2 steps to your north

You face grass at your front.",0.0,False
19,Make Wood Pickaxe,,"You see:
- water 5 steps to your north-west
- grass 1 steps to your north
- sand 4 steps to your west
- tree 5 steps to your south-west
- coal 7 steps to your north-east
- cow 1 steps to your west
- skeleton 5 steps to your north-east
- arrow 3 steps to your north-west

You face cow at your front.",0.0,False
20,Do,,"You see:
- water 5 steps to your north-west
- grass 1 steps to your west
- sand 4 steps to your west
- tree 5 steps to your south-west
- coal 7 steps to your north-east
- cow 4 steps to your north-east
- skeleton 5 steps to your north-east
- arrow 4 steps to your north-west

You face grass at your front.",1.0,False
21,Move West,,"You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 4 steps to your south-west
- cow 5 steps to your north-east
- skeleton 6 steps to your north-east
- arrow 4 steps to your north-west

You face grass at your front.",0.0,False
22,Do,,"You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 4 steps to your south-west
- cow 5 steps to your north-east
- skeleton 6 steps to your north-east
- arrow 3 steps to your north-east

You face grass at your front.",0.0,False
23,Sleep,,"You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 4 steps to your south-west
- cow 4 steps to your east
- skeleton 6 steps to your north-east
- arrow 2 steps to your north

You face grass at your front.",0.0,False
24,Move West,,"You see:
- water 3 steps to your west
- grass 1 steps to your west
- sand 2 steps to your west
- tree 3 steps to your south-west
- arrow 2 steps to your north

You face grass at your front.",0.0,False
25,Do,,"You see:
- water 3 steps to your west
- grass 1 steps to your west
- sand 2 steps to your west
- tree 3 steps to your south-west
- arrow 3 steps to your north-west

You face grass at your front.",0.0,False
26,Move West,,"You see:
- water 2 steps to your west
- grass 1 steps to your south
- sand 1 steps to your west
- tree 2 steps to your south
- arrow 3 steps to your north-west

You face sand at your front.",0.0,False
27,Do,,"You see:
- water 2 steps to your west
- grass 1 steps to your south
- sand 1 steps to your west
- tree 2 steps to your south
- arrow 4 steps to your north-west

You face sand at your front.",0.0,False
28,Move East,,"You see:
- water 3 steps to your west
- grass 1 steps to your west
- sand 2 steps to your west
- tree 3 steps to your south-west
- cow 4 steps to your east
- arrow 6 steps to your north-west

You face grass at your front.",0.0,False
29,Make Wood Pickaxe,,"You see:
- water 3 steps to your west
- grass 1 steps to your west
- sand 2 steps to your west
- tree 3 steps to your south-west
- cow 4 steps to your east

You face grass at your front.",0.0,False
30,Do,,"You see:
- water 3 steps to your west
- grass 1 steps to your west
- sand 2 steps to your west
- tree 3 steps to your south-west
- cow 4 steps to your east

You face grass at your front.",1.0,False
31,Make Wood Sword,,"You see:
- water 3 steps to your west
- grass 1 steps to your west
- sand 2 steps to your west
- tree 3 steps to your south-west
- cow 4 steps to your east

You face grass at your front.",0.0,False
32,Move East,,"You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 4 steps to your south-west
- cow 3 steps to your east
- skeleton 5 steps to your south-east
- arrow 4 steps to your south-east

You face grass at your front.",0.0,False
33,Do,,"You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 4 steps to your south-west
- cow 4 steps to your north-east
- skeleton 5 steps to your south-east
- arrow 3 steps to your south-east

You face grass at your front.",0.0,False
34,Make Wood Sword,,"You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your west
- tree 4 steps to your south-west
- cow 5 steps to your north-east
- skeleton 5 steps to your south-east
- arrow 2 steps to your south-east

You face grass at your front.",0.0,False
